,PD,EAD,LGD,Actual_Target,EL,EL_pct,RISK_TIER,DECISION
181427,0.21164773404598236,545040.0,0.45,1,51910.41643399,0.09524148032069206,MEDIUM,MANUAL_REVIEW
45414,0.01935012824833393,521280.0,0.45,0,4539.07568398118,0.00870755771175027,LOW,APPROVE
226699,0.03948831930756569,675000.0,0.45,0,11994.576989673078,0.01776974368840456,LOW,APPROVE
117878,0.04131736606359482,67500.0,0.45,1,1255.0149941816926,0.01859281472861767,LOW,APPROVE
171484,0.14364640414714813,359725.5,0.45,1,23252.973549765724,0.06464088186621667,MEDIUM,MANUAL_REVIEW
144436,0.04681568965315819,225000.0,0.45,0,4740.0885773822665,0.021067060343921185,LOW,APPROVE
288642,0.02954048104584217,879480.0,0.45,0,11691.118021588773,0.013293216470628977,LOW,APPROVE
36920,0.015748031437397003,269550.0,0.45,0,1910.196843277663,0.007086614146828651,LOW,APPROVE
75514,0.08949416130781174,592560.0,0.45,0,23863.79710105062,0.040272372588515286,MEDIUM,MANUAL_REVIEW
22699,0.01032863836735487,202500.0,0.45,0,941.1971712252125,0.004647887265309692,LOW,APPROVE
201030,0.02122514694929123,1231663.5,0.45,0,11764.00745081026,0.009551316127181053,LOW,APPROVE
13178,0.015748031437397003,239850.0,0.45,0,1699.724403116852,0.007086614146828651,LOW,APPROVE
245895,0.1358734667301178,465457.5,0.45,0,28459.495863240216,0.06114306002855302,MEDIUM,MANUAL_REVIEW
231458,0.01935012824833393,157500.0,0.45,0,1371.4403396006674,0.00870755771175027,LOW,APPROVE
159451,0.061991870403289795,555273.0,0.45,1,15490.08533450067,0.02789634168148041,LOW,APPROVE
200026,0.055392514914274216,646920.0,0.45,0,16125.536586754024,0.024926631711423397,LOW,APPROVE
250221,0.04681568965315819,257391.0,0.45,0,5422.471728982217,0.021067060343921185,LOW,APPROVE
239436,0.14364640414714813,436032.0,0.45,0,28185.493001890183,0.06464088186621667,MEDIUM,MANUAL_REVIEW
102388,0.014641288667917252,555273.0,0.45,0,3658.460527125187,0.006588579900562763,LOW,APPROVE
97061,0.08949416130781174,808650.0,0.45,0,32566.254093702886,0.040272372588515286,MEDIUM,MANUAL_REVIEW
197533,0.26323118805885315,888840.0,0.45,1,105286.68413740396,0.11845403462648392,HIGH,DECLINE
174600,0.023411370813846588,808650.0,0.45,0,8519.22225387767,0.010535116866230964,LOW,APPROVE
139937,0.02122514694929123,285264.0,0.45,0,2724.646643704176,0.009551316127181053,LOW,APPROVE
254058,0.14920486509799957,563269.5,0.45,0,37819.14739259295,0.0671421892940998,MEDIUM,MANUAL_REVIEW
8321,0.10454985499382019,1033213.5,0.45,0,48610.044721195845,0.047047434747219084,MEDIUM,MANUAL_REVIEW
138196,0.08949416130781174,270000.0,0.45,0,10873.540598899128,0.040272372588515286,MEDIUM,MANUAL_REVIEW
137118,0.10454985499382019,521280.0,0.45,1,24524.886785030365,0.047047434747219084,MEDIUM,MANUAL_REVIEW
179791,0.061991870403289795,845811.0,0.45,0,23595.032653954626,0.02789634168148041,LOW,APPROVE
115745,0.055392514914274216,454500.0,0.45,0,11329.154112841934,0.024926631711423397,LOW,APPROVE
283656,0.03948831930756569,562500.0,0.45,0,9995.480824727565,0.01776974368840456,LOW,APPROVE
218229,0.08949416130781174,970380.0,0.45,0,39079.504912443466,0.040272372588515286,MEDIUM,MANUAL_REVIEW
197457,0.09035779535770416,1048500.0,0.45,0,42633.066794648774,0.04066100791096688,MEDIUM,MANUAL_REVIEW
160889,0.03691275045275688,263686.5,0.45,0,4380.027287517395,0.016610737703740597,LOW,APPROVE
135189,0.10454985499382019,900000.0,0.45,0,42342.69127249718,0.047047434747219084,MEDIUM,MANUAL_REVIEW
103526,0.04681568965315819,348264.0,0.45,0,7336.898703615368,0.021067060343921185,LOW,APPROVE
102091,0.20600858330726624,630000.0,0.45,0,58403.43336760998,0.09270386248826981,MEDIUM,MANUAL_REVIEW
209175,0.14920486509799957,238500.0,0.45,1,16013.412146642804,0.0671421892940998,MEDIUM,MANUAL_REVIEW
56974,0.01032863836735487,257391.0,0.45,0,1196.3243511053267,0.004647887265309692,LOW,APPROVE
280068,0.055392514914274216,808650.0,0.45,0,20156.92073344253,0.024926631711423397,LOW,APPROVE
232132,0.20670391619205475,288792.0,0.45,0,26862.496814221144,0.09301676228642464,MEDIUM,MANUAL_REVIEW
195241,0.1358734667301178,207306.0,0.45,0,12675.32320227921,0.06114306002855301,MEDIUM,MANUAL_REVIEW
39620,0.10389610379934311,677664.0,0.45,1,31682.99217828512,0.0467532467097044,MEDIUM,MANUAL_REVIEW
35389,0.1358734667301178,370107.0,0.45,0,22629.47451798767,0.06114306002855301,MEDIUM,MANUAL_REVIEW
206496,0.01935012824833393,888840.0,0.45,0,7739.625596512109,0.00870755771175027,LOW,APPROVE
84740,0.10454985499382019,873342.0,0.45,0,41088.50075700581,0.047047434747219084,MEDIUM,MANUAL_REVIEW
221204,0.20600858330726624,337500.0,0.45,0,31287.553589791063,0.09270386248826981,MEDIUM,MANUAL_REVIEW
90828,0.02122514694929123,675000.0,0.45,0,6447.138385847211,0.009551316127181053,LOW,APPROVE
110525,0.04681568965315819,562491.0,0.45,0,11850.031839912572,0.021067060343921185,LOW,APPROVE
207073,0.16336633265018463,511920.0,0.45,1,37633.72185462713,0.07351484969258308,MEDIUM,MANUAL_REVIEW
159116,0.04131736606359482,961146.0,0.45,0,17870.409505151958,0.01859281472861767,LOW,APPROVE
134231,0.04681568965315819,292500.0,0.45,0,6162.1151505969465,0.021067060343921185,LOW,APPROVE
246348,0.03190013766288757,506889.0,0.45,0,7276.422995911539,0.014355061948299408,LOW,APPROVE
215685,0.015748031437397003,274941.0,0.45,0,1948.4007801432163,0.007086614146828651,LOW,APPROVE
128937,0.0749896988272667,685012.5,0.45,0,23115.996480560865,0.033745364472270015,LOW,APPROVE
48104,0.02122514694929123,495000.0,0.45,0,4727.901482954621,0.009551316127181053,LOW,APPROVE
157812,0.061991870403289795,900000.0,0.45,0,25106.707513332367,0.02789634168148041,LOW,APPROVE
191688,0.14920486509799957,539100.0,0.45,0,36196.354248449206,0.0671421892940998,MEDIUM,MANUAL_REVIEW
111034,0.16336633265018463,435276.0,0.45,0,31999.24971478879,0.07351484969258308,MEDIUM,MANUAL_REVIEW
202139,0.47035571932792664,265536.0,0.45,1,56203.36932935715,0.21166007369756698,HIGH,DECLINE
97940,0.061991870403289795,675000.0,0.45,0,18830.030634999275,0.02789634168148041,LOW,APPROVE
39597,0.3456561863422394,297130.5,0.45,0,46217.24796418325,0.15554528385400773,HIGH,DECLINE
9393,0.04131736606359482,202500.0,0.45,0,3765.044982545078,0.01859281472861767,LOW,APPROVE
35050,0.3456561863422394,640080.0,0.45,1,99561.42528927326,0.15554528385400773,HIGH,DECLINE
280629,0.5945945978164673,318528.0,0.45,1,85227.76262397767,0.2675675690174103,HIGH,DECLINE
2368,0.3731343150138855,816660.0,0.45,0,137125.74136465788,0.16791044175624847,HIGH,DECLINE
226340,0.03948831930756569,203760.0,0.45,0,3620.762973949313,0.01776974368840456,LOW,APPROVE
63634,0.01935012824833393,263686.5,0.45,0,2296.0654165594374,0.00870755771175027,LOW,APPROVE
7805,0.03691275045275688,1125000.0,0.45,0,18687.07991670817,0.016610737703740597,LOW,APPROVE
12371,0.02954048104584217,225000.0,0.45,0,2990.97370589152,0.013293216470628977,LOW,APPROVE
23528,0.01935012824833393,1082214.0,0.45,0,9423.440861464105,0.00870755771175027,LOW,APPROVE
81916,0.02122514694929123,1546020.0,0.45,0,14766.525758944452,0.009551316127181053,LOW,APPROVE
6745,0.03948831930756569,953460.0,0.45,0,16942.739817146212,0.01776974368840456,LOW,APPROVE
182001,0.08949416130781174,772686.0,0.45,0,31117.898485929523,0.040272372588515286,MEDIUM,MANUAL_REVIEW
54894,0.014641288667917252,1024740.0,0.45,0,6751.581367302686,0.006588579900562763,LOW,APPROVE
17766,0.15819208323955536,142200.0,0.45,1,10122.711406499147,0.07118643745779991,MEDIUM,MANUAL_REVIEW
273905,0.055392514914274216,755190.0,0.45,0,18824.343002149835,0.024926631711423397,LOW,APPROVE
183889,0.18987341225147247,746626.5,0.45,0,63794.0345545683,0.08544303551316261,MEDIUM,MANUAL_REVIEW
45872,0.08949416130781174,135000.0,0.45,0,5436.770299449564,0.040272372588515286,MEDIUM,MANUAL_REVIEW
96253,0.3456561863422394,781920.0,0.45,0,121623.96835112573,0.15554528385400773,HIGH,DECLINE
263784,0.3456561863422394,545040.0,0.45,0,84778.40151178837,0.15554528385400773,HIGH,DECLINE
179031,0.16336633265018463,675000.0,0.45,0,49622.52354249358,0.07351484969258308,MEDIUM,MANUAL_REVIEW
262515,0.055392514914274216,220500.0,0.45,1,5496.322292368859,0.024926631711423397,LOW,APPROVE
124816,0.15819208323955536,537669.0,0.45,0,38274.740641497825,0.07118643745779991,MEDIUM,MANUAL_REVIEW
111803,0.03691275045275688,354276.0,0.45,0,5884.7857107304035,0.016610737703740597,LOW,APPROVE
34717,0.21164773404598236,1019610.0,0.45,0,97109.16574978083,0.09524148032069206,MEDIUM,MANUAL_REVIEW
33671,0.061991870403289795,225000.0,0.45,0,6276.676878333092,0.02789634168148041,LOW,APPROVE
296944,0.03948831930756569,194922.0,0.45,0,3463.7139792311937,0.01776974368840456,LOW,APPROVE
82198,0.08154802769422531,422235.0,0.45,0,15494.594163062051,0.03669661246240139,LOW,APPROVE
183771,0.47035571932792664,364896.0,0.45,0,77233.9142519474,0.21166007369756698,HIGH,DECLINE
257359,0.011976048350334167,112500.0,0.45,0,606.2874477356672,0.005389221757650375,LOW,APPROVE
39609,0.00374531839042902,1300500.0,0.45,0,2191.853955038823,0.001685393275693059,LOW,APPROVE
39653,0.03948831930756569,1155226.5,0.45,0,20528.07880705269,0.01776974368840456,LOW,APPROVE
53273,0.055392514914274216,202500.0,0.45,1,5047.642921563238,0.024926631711423397,LOW,APPROVE
153791,0.2219570428133011,238896.0,0.45,0,23861.09236496687,0.09988066926598549,MEDIUM,MANUAL_REVIEW
221455,0.09035779535770416,1022022.0,0.45,0,41556.44462718219,0.04066100791096688,MEDIUM,MANUAL_REVIEW
115446,0.04681568965315819,808650.0,0.45,0,17035.878347111866,0.021067060343921185,LOW,APPROVE
36778,0.16336633265018463,477000.0,0.45,1,35066.58330336213,0.07351484969258308,MEDIUM,MANUAL_REVIEW
52745,0.08949416130781174,270000.0,0.45,0,10873.540598899128,0.040272372588515286,MEDIUM,MANUAL_REVIEW
52244,0.02954048104584217,254700.0,0.45,0,3385.7822350692004,0.013293216470628977,LOW,APPROVE
143810,0.02122514694929123,1350000.0,0.45,0,12894.276771694422,0.009551316127181053,LOW,APPROVE
257009,0.14920486509799957,363190.5,0.45,1,24385.405300818755,0.0671421892940998,MEDIUM,MANUAL_REVIEW
43129,0.3456561863422394,250272.0,0.45,1,38928.62928071022,0.15554528385400773,HIGH,DECLINE
112463,0.03190013766288757,1125000.0,0.45,0,16149.444691836834,0.014355061948299408,LOW,APPROVE
177510,0.0749896988272667,670500.0,0.45,0,22626.266878657047,0.033745364472270015,LOW,APPROVE
202731,0.011976048350334167,544500.0,0.45,0,2934.4312470406294,0.005389221757650375,LOW,APPROVE
72114,0.09035779535770416,521280.0,0.45,0,21195.770203828815,0.04066100791096688,MEDIUM,MANUAL_REVIEW
149937,0.10389610379934311,284400.0,0.45,0,13296.623364239931,0.0467532467097044,MEDIUM,MANUAL_REVIEW
225714,0.01032863836735487,315000.0,0.45,0,1464.0844885725528,0.004647887265309692,LOW,APPROVE
45406,0.01032863836735487,720000.0,0.45,0,3346.478831022978,0.004647887265309692,LOW,APPROVE
153244,0.02122514694929123,593010.0,0.45,0,5664.025976579636,0.009551316127181053,LOW,APPROVE
63991,0.01032863836735487,183384.0,0.45,0,852.3481582615525,0.004647887265309692,LOW,APPROVE
106166,0.21164773404598236,364356.0,0.45,0,34701.804803726074,0.09524148032069206,MEDIUM,MANUAL_REVIEW
293128,0.055392514914274216,314100.0,0.45,0,7829.455020558089,0.024926631711423397,LOW,APPROVE
177150,0.03948831930756569,292500.0,0.45,0,5197.650028858334,0.01776974368840456,LOW,APPROVE
91092,0.01032863836735487,1797354.0,0.45,0,8353.898767853436,0.004647887265309692,LOW,APPROVE
244161,0.16336633265018463,781920.0,0.45,0,57482.731271624565,0.07351484969258308,MEDIUM,MANUAL_REVIEW
227597,0.03948831930756569,855000.0,0.45,0,15193.130853585899,0.01776974368840456,LOW,APPROVE
214254,0.01032863836735487,270000.0,0.45,0,1254.9295616336167,0.004647887265309692,LOW,APPROVE
221484,0.14920486509799957,819000.0,0.45,0,54989.45303186774,0.0671421892940998,MEDIUM,MANUAL_REVIEW
133097,0.09035779535770416,314100.0,0.45,0,12771.622584834697,0.04066100791096688,MEDIUM,MANUAL_REVIEW
265678,0.1593625545501709,441657.0,0.45,1,31672.614489734173,0.0717131495475769,MEDIUM,MANUAL_REVIEW
67781,0.5555555820465088,302341.5,0.45,1,75585.37860419154,0.25000001192092897,HIGH,DECLINE
111722,0.0749896988272667,781920.0,0.45,0,26386.17538815737,0.033745364472270015,LOW,APPROVE
123657,0.061991870403289795,473760.0,0.45,0,13216.170835018158,0.02789634168148041,LOW,APPROVE
303553,0.04131736606359482,900000.0,0.45,0,16733.5332557559,0.01859281472861767,LOW,APPROVE
160634,0.09035779535770416,728460.0,0.45,0,29619.917822822932,0.04066100791096688,MEDIUM,MANUAL_REVIEW
28313,0.10454985499382019,523597.5,0.45,0,24633.919215057045,0.047047434747219084,MEDIUM,MANUAL_REVIEW
97862,0.26323118805885315,286704.0,0.45,0,33961.24554355145,0.11845403462648393,HIGH,DECLINE
98442,0.01032863836735487,337500.0,0.45,0,1568.6619520420209,0.004647887265309692,LOW,APPROVE
288284,0.21164773404598236,592560.0,0.45,1,56436.29157882929,0.09524148032069206,MEDIUM,MANUAL_REVIEW
265070,0.14920486509799957,1288350.0,0.45,0,86502.63957705349,0.0671421892940998,MEDIUM,MANUAL_REVIEW
103436,0.03190013766288757,247500.0,0.45,0,3552.8778322041035,0.014355061948299408,LOW,APPROVE
5909,0.03190013766288757,704844.0,0.45,0,10118.079283887148,0.014355061948299408,LOW,APPROVE
16978,0.04131736606359482,202500.0,0.45,0,3765.044982545078,0.01859281472861767,LOW,APPROVE
237989,0.014641288667917252,248760.0,0.45,0,1638.975136063993,0.006588579900562763,LOW,APPROVE
51556,0.03948831930756569,180000.0,0.45,0,3198.553863912821,0.01776974368840456,LOW,APPROVE
57854,0.3456561863422394,450000.0,0.45,1,69995.37773430347,0.15554528385400773,HIGH,DECLINE
97106,0.14920486509799957,640080.0,0.45,0,42976.372523367405,0.0671421892940998,MEDIUM,MANUAL_REVIEW
79824,0.01935012824833393,503266.5,0.45,0,4382.222093140567,0.00870755771175027,LOW,APPROVE
20158,0.055392514914274216,234000.0,0.45,0,5832.831820473075,0.024926631711423397,LOW,APPROVE
120829,0.02122514694929123,534204.0,0.45,0,5102.351280404627,0.009551316127181053,LOW,APPROVE
292353,0.061991870403289795,279000.0,0.45,0,7783.079329133034,0.02789634168148041,LOW,APPROVE
130814,0.3456561863422394,675000.0,0.45,0,104993.06660145523,0.15554528385400773,HIGH,DECLINE
100205,0.01032863836735487,95940.0,0.45,0,445.9183042338118,0.004647887265309692,LOW,APPROVE
142053,0.00374531839042902,830214.0,0.45,0,1399.2370929862373,0.001685393275693059,LOW,APPROVE
83326,0.00699300691485405,67500.0,0.45,0,212.4125850386918,0.0031468531116843226,LOW,APPROVE
284037,0.1358734667301178,180000.0,0.45,0,11005.750805139542,0.061143060028553006,MEDIUM,MANUAL_REVIEW
276853,0.14920486509799957,403330.5,0.45,0,27080.49277908392,0.0671421892940998,MEDIUM,MANUAL_REVIEW
210164,0.1593625545501709,1700050.5,0.45,0,121915.97574493289,0.0717131495475769,MEDIUM,MANUAL_REVIEW
82682,0.10454985499382019,332842.5,0.45,0,15659.385799851269,0.047047434747219084,MEDIUM,MANUAL_REVIEW
57567,0.055392514914274216,808650.0,0.45,0,20156.92073344253,0.024926631711423397,LOW,APPROVE
13042,0.01032863836735487,540000.0,0.45,0,2509.8591232672334,0.004647887265309692,LOW,APPROVE
296088,0.02122514694929123,450000.0,0.45,0,4298.092257231474,0.009551316127181053,LOW,APPROVE
143320,0.055392514914274216,781920.0,0.45,0,19490.631867796183,0.024926631711423397,LOW,APPROVE
77396,0.055392514914274216,719946.0,0.45,0,17945.82879411243,0.024926631711423397,LOW,APPROVE
2809,0.00699300691485405,90000.0,0.45,0,283.216780051589,0.003146853111684322,LOW,APPROVE
76655,0.16336633265018463,313438.5,0.45,1,23042.384215368704,0.07351484969258308,MEDIUM,MANUAL_REVIEW
255492,0.061991870403289795,755190.0,0.45,0,21067.03827443719,0.02789634168148041,LOW,APPROVE
156296,0.3396226465702057,444420.0,0.45,1,67920.79346492887,0.15283019095659256,HIGH,DECLINE
151359,0.015748031437397003,780363.0,0.45,0,5530.131475461647,0.007086614146828651,LOW,APPROVE
75989,0.03948831930756569,704844.0,0.45,1,12524.897220309824,0.01776974368840456,LOW,APPROVE
177637,0.02954048104584217,755190.0,0.45,0,10038.904146454297,0.013293216470628977,LOW,APPROVE
62763,0.02122514694929123,90000.0,0.45,0,859.6184514462948,0.009551316127181053,LOW,APPROVE
245874,0.04681568965315819,1078200.0,0.45,0,22714.50446281582,0.021067060343921185,LOW,APPROVE
122442,0.08949416130781174,373500.0,0.45,1,15041.73116181046,0.040272372588515286,MEDIUM,MANUAL_REVIEW
28722,0.0749896988272667,808650.0,0.45,0,27288.18898050115,0.033745364472270015,LOW,APPROVE
287274,0.21164773404598236,521280.0,0.45,0,49647.47886157036,0.09524148032069206,MEDIUM,MANUAL_REVIEW
274847,0.02954048104584217,517500.0,0.45,0,6879.2395235504955,0.013293216470628977,LOW,APPROVE
287934,0.02122514694929123,431280.0,0.45,0,4119.291619330645,0.009551316127181053,LOW,APPROVE
72358,0.061991870403289795,582228.0,0.45,0,16242.031224524975,0.02789634168148041,LOW,APPROVE
41900,0.15819208323955536,101880.0,0.45,0,7252.474248200655,0.07118643745779991,MEDIUM,MANUAL_REVIEW
271047,0.061991870403289795,1227901.5,0.45,0,34253.95979520232,0.02789634168148041,LOW,APPROVE
143466,0.01935012824833393,801306.0,0.45,0,6977.418239771761,0.00870755771175027,LOW,APPROVE
189566,0.04131736606359482,679500.0,0.45,0,12633.817608095706,0.01859281472861767,LOW,APPROVE
82567,0.04681568965315819,567000.0,0.45,0,11945.023215003312,0.021067060343921185,LOW,APPROVE
294617,0.02122514694929123,544491.0,0.45,0,5200.605669404938,0.009551316127181053,LOW,APPROVE
275134,0.14364640414714813,202500.0,0.45,1,13089.778577908875,0.06464088186621667,MEDIUM,MANUAL_REVIEW
161887,0.015748031437397003,1350000.0,0.45,0,9566.92909821868,0.007086614146828651,LOW,APPROVE
71567,0.08949416130781174,225000.0,0.45,0,9061.28383241594,0.04027237258851529,MEDIUM,MANUAL_REVIEW
281842,0.02954048104584217,1125000.0,0.45,0,14954.868529457599,0.013293216470628977,LOW,APPROVE
298185,0.055392514914274216,225000.0,0.45,0,5608.492135070264,0.024926631711423397,LOW,APPROVE
35787,0.0749896988272667,157500.0,0.45,0,5314.894904382527,0.033745364472270015,LOW,APPROVE
16739,0.01935012824833393,825588.0,0.45,0,7188.855156128481,0.00870755771175027,LOW,APPROVE
274580,0.04131736606359482,675000.0,0.45,0,12550.149941816926,0.01859281472861767,LOW,APPROVE
20608,0.03948831930756569,247500.0,0.45,0,4398.011562880129,0.01776974368840456,LOW,APPROVE
192120,0.02122514694929123,180000.0,0.45,0,1719.2369028925896,0.009551316127181053,LOW,APPROVE
215001,0.0749896988272667,814041.0,0.45,0,27470.110240371156,0.033745364472270015,LOW,APPROVE
10267,0.0749896988272667,244584.0,0.45,0,8253.57622408569,0.033745364472270015,LOW,APPROVE
195785,0.03691275045275688,95940.0,0.45,0,1593.6341752968729,0.016610737703740597,LOW,APPROVE
227427,0.09035779535770416,526491.0,0.45,0,21407.65471605286,0.04066100791096688,MEDIUM,MANUAL_REVIEW
212713,0.16336633265018463,720000.0,0.45,0,52930.69177865982,0.07351484969258308,MEDIUM,MANUAL_REVIEW
108458,0.04681568965315819,545040.0,0.45,0,11482.390569850802,0.021067060343921185,LOW,APPROVE
190410,0.14920486509799957,1746288.0,0.45,0,117249.59945801496,0.0671421892940998,MEDIUM,MANUAL_REVIEW
140648,0.03948831930756569,1046142.0,0.45,0,18589.675201674923,0.01776974368840456,LOW,APPROVE
8429,0.04681568965315819,1255680.0,0.45,0,26453.486332654953,0.021067060343921185,LOW,APPROVE
254805,0.061991870403289795,675000.0,0.45,0,18830.030634999275,0.02789634168148041,LOW,APPROVE
66123,0.015748031437397003,1125000.0,0.45,0,7972.440915182233,0.007086614146828651,LOW,APPROVE
176539,0.26323118805885315,450000.0,0.45,0,53304.31558191776,0.11845403462648392,HIGH,DECLINE
163789,0.055392514914274216,544500.0,0.45,0,13572.55096687004,0.024926631711423397,LOW,APPROVE
133379,0.01032863836735487,1800000.0,0.45,0,8366.197077557445,0.004647887265309692,LOW,APPROVE
159430,0.47035571932792664,521451.0,0.45,0,110370.35708967,0.21166007369756698,HIGH,DECLINE
40793,0.3035714328289032,474048.0,0.45,0,64758.34376535416,0.13660714477300645,HIGH,DECLINE
306062,0.1358734667301178,157500.0,0.45,0,9630.031954497099,0.061143060028553006,MEDIUM,MANUAL_REVIEW
